ID,GEN,PEN,MET,FUS,TEI,VAN,Ery,CLI,LIN,CIP,RIF,TET,TMP
7480_7#47,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#48,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#49,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#5,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#51,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#52,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#53,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#54,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#55,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#56,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#57,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#58,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#59,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#60,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#61,0,1,1,0,0,0,1,0,0,1,0,1,0
7480_7#62,0,1,1,0,0,0,1,0,0,1,1,0,0
7480_7#63,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#64,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#65,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#66,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#67,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_7#69,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#7,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#70,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#71,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#72,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#73,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_7#74,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#75,0,1,1,1,0,0,0,0,0,0,0,0,0
7480_7#76,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#77,1,1,1,1,0,0,1,1,0,1,0,0,1
7480_7#78,1,1,1,1,0,0,1,1,0,1,0,0,1
7480_7#79,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#8,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#80,0,1,1,0,0,0,1,0,0,0,0,0,0
7480_7#81,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_7#82,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#83,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#84,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#85,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_7#86,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_7#87,0,1,1,1,0,0,1,0,0,1,1,0,0
7480_7#88,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#89,0,1,1,1,0,0,1,1,0,1,0,0,0
7480_7#9,0,1,1,0,0,0,1,1,0,1,0,0,0
7480_7#90,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#91,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_7#92,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_7#93,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_7#94,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#1,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#10,1,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#11,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#12,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#13,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#14,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#17,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#18,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#2,0,1,1,1,0,0,1,0,0,1,0,0,1
7480_8#20,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#21,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#22,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#23,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#24,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#25,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#26,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#27,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#28,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#29,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#3,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#30,1,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#31,0,1,1,0,1,0,0,0,0,1,0,0,0
7480_8#32,0,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#33,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#34,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#35,1,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#36,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#38,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#39,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#4,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#40,1,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#41,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#42,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#43,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#44,0,1,1,1,0,0,0,0,0,0,0,0,0
7480_8#47,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#48,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#49,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#5,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#51,1,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#52,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#53,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#54,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#55,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#56,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#57,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#58,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#59,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#60,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#61,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#62,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#63,0,1,1,1,0,0,1,1,0,1,0,0,0
7480_8#64,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#65,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#66,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#67,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#68,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#69,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#7,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#70,0,1,1,0,0,0,0,0,0,0,0,0,1
7480_8#71,0,1,1,1,0,0,1,0,0,1,0,0,0
7480_8#72,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#73,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#74,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#75,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#76,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#77,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#78,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#79,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#8,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#80,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#81,0,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#82,0,1,1,1,1,0,1,0,0,1,0,0,0
7480_8#83,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#84,0,1,1,0,0,0,0,0,0,1,0,0,0
7480_8#85,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#86,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#87,1,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#88,0,1,1,0,0,0,1,1,0,1,0,0,0
7480_8#89,1,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#9,0,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#90,1,1,1,0,0,0,1,1,0,1,0,0,1
7480_8#91,1,1,1,0,0,0,1,0,0,1,0,0,1
7480_8#92,0,1,1,0,0,0,0,0,0,1,0,0,1
7480_8#93,0,1,1,0,0,0,1,0,0,1,0,0,0
7480_8#94,0,1,1,0,0,0,1,0,0,1,0,1,1
7521_5#1,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#10,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#11,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#12,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#13,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#14,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#17,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#18,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#2,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#20,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#21,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#22,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#23,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#24,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#25,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_5#26,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#27,0,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#28,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#29,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#3,1,1,1,0,0,0,1,0,0,1,0,1,0
7521_5#30,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#31,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#32,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#33,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#34,0,1,1,0,0,0,0,0,0,0,0,0,0
7521_5#35,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#36,0,1,1,1,0,0,0,0,0,0,0,0,0
7521_5#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#38,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#39,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#4,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#40,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#41,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#42,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#43,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#44,0,1,1,0,0,0,1,0,0,1,0,1,0
7521_5#47,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#48,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#49,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#5,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#50,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#51,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#52,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#53,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#54,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#55,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#56,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#57,0,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#58,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#59,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#60,0,1,1,1,1,0,1,0,0,1,0,0,0
7521_5#61,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#62,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#63,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#64,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#65,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#66,1,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#67,0,1,1,0,0,0,1,0,0,0,0,0,1
7521_5#68,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#69,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#7,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#70,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_5#71,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#72,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#73,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#74,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#75,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#76,0,1,1,1,0,0,1,1,0,1,0,0,0
7521_5#77,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#78,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#79,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#8,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#80,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#81,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_5#82,0,1,1,0,0,0,0,0,0,1,1,0,1
7521_5#83,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_5#84,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#85,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_5#86,0,1,1,1,0,0,1,0,0,0,0,0,0
7521_5#87,0,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#88,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#89,0,1,1,0,0,0,1,1,0,1,0,1,1
7521_5#9,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_5#90,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_5#91,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_5#92,0,1,1,0,0,0,1,0,0,1,0,1,1
7521_5#93,0,1,1,0,0,0,1,1,0,1,0,0,1
7521_5#94,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#1,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#10,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#11,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#12,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#13,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_6#14,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_6#15,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#16,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#17,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#18,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#2,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#20,0,1,1,1,0,0,0,0,0,1,0,0,0
7521_6#21,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#22,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#23,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#24,0,1,1,0,0,0,0,0,1,1,1,0,0
7521_6#25,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#26,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#27,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_6#28,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#29,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#3,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#30,0,1,1,0,0,0,0,0,0,0,0,0,0
7521_6#31,0,1,1,1,0,0,0,0,0,0,0,0,0
7521_6#32,0,1,1,0,0,0,0,0,0,0,0,0,0
7521_6#33,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#34,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#35,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#36,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#37,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#38,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#39,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#4,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#40,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#41,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#42,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#43,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#44,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#47,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_6#48,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_6#49,0,1,1,1,0,0,1,0,0,1,0,0,0
7521_6#5,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#51,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#52,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#53,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#54,0,1,1,1,0,0,0,0,0,1,0,0,0
7521_6#55,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_6#56,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_6#57,0,1,1,1,0,0,1,0,0,1,0,0,1
7521_6#58,1,1,1,0,0,0,1,0,0,1,0,0,1
7521_6#59,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_6#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#60,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#61,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_6#62,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#63,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#64,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#65,0,1,1,0,0,0,0,0,0,0,0,0,0
7521_6#66,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#67,0,1,1,1,0,0,1,0,0,1,0,0,1
7521_6#68,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#69,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#7,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#70,0,1,1,1,0,0,0,0,0,1,0,0,0
7521_6#71,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_6#72,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#73,1,1,1,0,0,0,1,1,0,1,0,0,1
7521_6#74,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#75,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_6#76,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_6#77,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#78,0,1,1,0,0,0,1,0,0,1,1,0,0
7521_6#79,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#8,1,1,1,0,0,0,1,1,0,1,0,1,1
7521_6#80,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#81,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#82,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_6#83,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#84,0,1,1,0,0,0,1,0,0,1,0,0,1
7521_6#85,0,1,1,0,0,0,0,0,0,1,0,0,1
7521_6#86,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#87,0,1,1,0,0,0,0,0,0,1,0,0,0
7521_6#88,0,1,1,0,0,0,1,1,0,1,0,0,0
7521_6#89,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#9,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#90,0,1,1,0,0,0,1,0,0,1,0,0,0
7521_6#91,0,1,1,0,0,0,0,0,0,0,0,0,0
7521_6#92,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#10,0,1,1,1,0,0,1,0,0,1,0,0,0
7564_8#11,0,1,1,0,0,0,1,1,0,1,0,0,0
7564_8#12,0,1,1,1,0,0,1,0,0,1,0,0,0
7564_8#14,0,1,1,0,0,0,0,0,0,0,0,0,0
7564_8#15,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#16,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#17,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#18,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#19,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#2,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#20,0,1,1,0,0,0,1,1,0,1,0,0,0
7564_8#21,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#22,0,1,1,0,0,0,1,1,0,1,0,0,0
7564_8#24,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#25,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#26,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#27,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#28,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#29,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#3,0,1,1,0,0,0,1,1,0,1,0,0,0
7564_8#30,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#31,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#32,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#33,0,1,1,0,0,0,1,0,0,1,0,1,1
7564_8#34,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#35,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#36,1,1,1,0,0,0,1,1,0,1,0,1,0
7564_8#37,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#38,0,1,1,1,0,0,1,0,0,1,0,1,0
7564_8#39,1,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#4,1,1,1,1,0,0,1,1,0,1,0,0,1
7564_8#40,0,1,1,1,0,0,1,0,0,1,0,0,0
7564_8#42,0,1,1,1,0,0,0,0,0,1,1,0,0
7564_8#43,0,1,1,1,0,0,1,0,0,1,0,0,0
7564_8#44,0,1,1,1,0,0,1,0,0,1,0,0,0
7564_8#47,0,1,1,0,0,0,1,1,0,1,0,0,1
7564_8#48,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#49,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#5,1,1,1,0,0,0,1,1,0,1,0,0,1
7564_8#50,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#51,0,1,1,0,0,0,1,1,0,1,0,1,1
7564_8#52,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#53,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#54,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#55,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#56,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#57,1,1,1,0,0,0,1,1,0,1,0,1,1
7564_8#58,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#59,1,1,1,0,0,0,1,1,0,1,0,1,1
7564_8#6,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#60,0,1,1,0,0,0,1,1,0,0,0,1,0
7564_8#61,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#62,0,1,1,0,0,0,1,1,0,1,0,0,0
7564_8#63,0,1,1,0,1,0,1,1,0,1,0,0,0
7564_8#64,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#65,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#66,1,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#67,0,1,1,0,0,0,1,0,0,0,0,0,0
7564_8#68,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#69,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#7,1,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#70,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#71,0,1,1,0,0,0,1,0,0,1,1,0,0
7564_8#72,1,1,1,0,0,0,1,1,0,1,0,0,1
7564_8#73,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#74,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#75,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#76,0,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#77,1,1,1,0,0,0,0,0,0,1,0,0,1
7564_8#78,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#79,0,1,1,0,0,0,1,0,0,1,0,0,1
7564_8#8,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#80,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#81,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#82,0,1,1,1,0,0,0,0,0,1,0,0,0
7564_8#83,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#84,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#85,0,1,1,0,0,0,1,0,0,1,1,0,0
7564_8#86,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#87,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#88,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#89,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#9,0,1,1,0,0,0,1,0,0,1,0,0,0
7564_8#90,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#91,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#92,0,1,1,0,0,0,0,0,0,1,0,0,0
7564_8#93,0,1,1,1,0,0,0,0,0,1,0,0,0
7564_8#94,0,1,1,0,0,0,1,0,0,1,0,0,0
7712_8#1,0,1,1,0,0,0,1,0,0,1,0,0,1
7712_8#10,0,1,1,0,0,0,1,0,0,1,0,1,0
7712_8#11,0,1,1,0,0,0,0,0,0,1,0,0,0
7712_8#12,0,1,1,0,0,0,1,0,0,1,0,0,0
7712_8#13,0,1,1,0,0,0,0,0,0,1,0,0,0
7712_8#14,0,1,1,0,1,0,1,0,0,1,0,0,1
7712_8#15,0,1,1,0,0,0,1,0,0,1,0,1,1
7712_8#16,1,1,1,0,0,0,1,1,0,1,0,0,1
